ts,src_ip,src_port,dst_ip,dst_port,proto,pck_len,tcp_flags,mirai
1615346716.442416,1022,52525,5196,1433,6,66,2,0
1615346716.444477,705,45074,5154,5551,6,60,2,0
1615346716.627756,333,4661,5330,23,6,60,2,0
1615346716.745560,2168,41853,5295,445,6,66,2,0
1615346716.775018,1804,44345,5277,14359,6,60,2,0
1615346716.828134,1413,54703,5258,18111,6,60,2,0
1615346716.830543,1677,44795,5178,8081,6,60,2,1
1615346717.012702,1022,52879,5185,1433,6,66,2,0
1615346717.015504,426,47394,5316,2137,6,60,2,0
1615346717.044190,735,59700,5139,8081,6,74,2,0
1615346717.098451,426,47394,5243,1591,6,60,2,0
1615346717.128886,3178,59852,5197,1194,17,60,-,-
1615346717.149958,3450,37771,5242,990,6,60,2,0
1615346717.181122,632,54903,5240,1911,6,60,2,0
1615346717.293180,426,47394,5119,2358,6,60,2,0
1615346717.355953,614,51573,5212,45821,6,60,2,0
1615346717.447787,3443,48831,5138,3780,6,60,2,0
1615346717.498486,1022,53127,5258,1433,6,66,2,0
1615346717.614632,1804,44345,5287,14359,6,60,2,0
1615346717.934886,2477,28297,5349,445,6,66,2,0
1615346718.011667,426,47394,5326,2571,6,60,2,0
1615346718.025973,632,54903,5282,1658,6,60,2,0
1615346718.025977,632,54903,5266,1658,6,60,2,0
1615346718.025988,632,54903,5232,1658,6,60,2,0
1615346718.103081,3909,24105,5259,60908,17,207,-,-
1615346718.111956,3958,6432,5345,22,6,60,2,0
1615346718.223776,426,47394,5242,2237,6,60,2,0
1615346718.312552,639,47159,5224,6767,6,60,2,0
1615346718.532444,4242,60000,5286,1118,6,60,2,0
1615346718.560358,661,52281,5122,23,6,60,2,0
1615346718.632662,1804,44345,5322,14359,6,60,2,0
1615346718.802842,1804,44345,5334,14359,6,60,2,0
1615346718.825072,705,45074,5120,5551,6,60,2,0
1615346718.833889,761,12337,5152,9999,6,60,2,0
1615346718.850686,426,47394,5292,2681,6,60,2,0
1615346718.970178,1804,44345,5267,14359,6,60,2,0
1615346719.001605,426,47394,5295,767,6,60,2,0
1615346719.005769,614,51573,5146,45917,6,60,2,0
1615346719.098633,614,51573,5189,55709,6,60,2,0
1615346719.165553,1353,54744,5311,53413,17,60,-,-
1615346719.189775,614,51573,5332,10047,6,60,2,0
1615346719.393277,3489,30763,5242,18073,6,60,2,0
1615346719.450033,2418,23750,5164,23,6,60,2,1
1615346719.472030,1804,44345,5331,14359,6,60,2,0
1615346719.517354,1243,17110,5195,26,6,60,2,0
1615346719.612058,2930,10871,5102,2323,6,60,2,1
1615346719.642488,1804,44345,5337,14359,6,60,2,0
1615346719.650090,614,51573,5179,55678,6,60,2,0
1615346719.796328,3178,43241,5178,1194,17,60,-,-
1615346720.200392,4137,52706,5180,9997,6,60,2,0
1615346720.222998,642,45199,5218,63383,6,60,2,0
1615346720.245812,1022,55396,5261,1433,6,66,2,0
1615346720.279566,1742,53311,5142,5582,6,60,2,0
1615346720.317242,1804,44345,5342,14359,6,60,2,0
1615346720.352000,2027,25159,5236,26,6,60,2,0
1615346720.380417,642,45199,5266,8381,6,60,2,0
1615346720.459157,426,47394,5118,1890,6,60,2,0
1615346720.577415,426,47394,5292,2462,6,60,2,0
1615346720.739353,2079,61121,5306,6443,6,60,2,0
1615346720.749141,426,47394,5223,1563,6,60,2,0
1615346720.787169,1152,14555,5287,23,6,60,2,0
1615346720.802767,4727,38311,5099,5555,6,74,2,0
1615346720.802924,4727,44693,5098,5555,6,74,2,0
1615346720.893013,3178,52781,5110,1194,17,60,-,-
1615346720.962054,426,47394,5165,897,6,60,2,0
1615346721.007555,4547,49954,5111,81,6,60,2,0
1615346721.035775,426,47394,5114,2957,6,60,2,0
1615346721.109977,4727,50287,5100,5555,6,74,2,0
1615346721.111551,4727,45993,5108,5555,6,74,2,0
1615346721.111695,4727,59036,5106,5555,6,74,2,0
1615346721.111790,4727,48053,5105,5555,6,74,2,0
1615346721.111834,4727,42115,5103,5555,6,74,2,0
1615346721.112379,4727,53696,5109,5555,6,74,2,0
1615346721.113643,4727,41559,5112,5555,6,74,2,0
1615346721.114586,4727,60964,5107,5555,6,74,2,0
1615346721.114604,4727,60012,5115,5555,6,74,2,0
1615346721.114698,4727,54141,5104,5555,6,74,2,0
1615346721.115207,4727,57935,5101,5555,6,74,2,0
1615346721.115248,4727,54038,5102,5555,6,74,2,0
1615346721.115260,4727,34211,5114,5555,6,74,2,0
1615346721.116243,4727,36668,5110,5555,6,74,2,0
1615346721.116374,4727,40547,5111,5555,6,74,2,0
1615346721.116903,4727,54033,5117,5555,6,74,2,0
1615346721.116988,4727,39252,5113,5555,6,74,2,0
1615346721.117158,4727,51816,5119,5555,6,74,2,0
1615346721.118476,4727,51896,5116,5555,6,74,2,0
1615346721.119852,4727,35381,5118,5555,6,74,2,0
1615346721.120048,4727,34020,5120,5555,6,74,2,0
1615346721.120052,4727,55952,5121,5555,6,74,2,0
1615346721.122801,4727,48076,5122,5555,6,74,2,0
1615346721.126870,4727,35254,5123,5555,6,74,2,0
1615346721.217399,1388,16700,5170,3088,6,60,2,0
1615346721.334248,614,51573,5292,55515,6,60,2,0
1615346721.340957,2477,52130,5339,445,6,66,2,0
1615346721.421769,4727,38808,5124,5555,6,74,2,0
1615346721.422234,4727,37798,5126,5555,6,74,2,0
1615346721.422468,4727,36235,5125,5555,6,74,2,0
1615346721.453464,614,51573,5158,45476,6,60,2,0
1615346721.481647,1540,60000,5218,35200,6,60,2,0
1615346721.573191,705,45074,5100,5551,6,60,2,0
1615346721.586543,3476,58499,5242,99,6,60,2,0
1615346721.681904,4727,51231,5128,5555,6,74,2,0
1615346721.685304,4727,34684,5127,5555,6,74,2,0
1615346721.685636,4727,39856,5129,5555,6,74,2,0
1615346721.686753,2053,53116,5190,56575,6,60,2,0
1615346721.696608,4727,41772,5130,5555,6,74,2,0
1615346721.712472,4727,39567,5131,5555,6,74,2,0
1615346721.803187,4727,44693,5098,5555,6,74,2,0
1615346721.803502,4727,38311,5099,5555,6,74,2,0
1615346721.826224,1022,56421,5163,1433,6,66,2,0
1615346721.829059,1022,56449,5334,1433,6,66,2,0
1615346721.904584,643,47309,5323,8812,6,60,2,0
1615346721.919495,426,47394,5322,139,6,60,2,0
1615346721.956950,3487,10263,5149,12192,6,60,2,0
1615346721.973985,614,51573,5215,55515,6,60,2,0
1615346722.021368,3883,60394,5298,23,6,60,2,0
1615346722.055568,426,47394,5110,630,6,60,2,0
1615346722.062259,3457,34779,5202,3389,6,60,2,0
1615346722.110257,4727,50287,5100,5555,6,74,2,0
1615346722.110861,4727,45993,5108,5555,6,74,2,0
1615346722.110981,4727,59036,5106,5555,6,74,2,0
1615346722.111069,4727,48053,5105,5555,6,74,2,0
1615346722.111125,4727,42115,5103,5555,6,74,2,0
1615346722.111212,4727,53696,5109,5555,6,74,2,0
1615346722.113814,4727,60012,5115,5555,6,74,2,0
1615346722.113835,4727,41559,5112,5555,6,74,2,0
1615346722.113848,4727,60964,5107,5555,6,74,2,0
1615346722.113988,4727,54141,5104,5555,6,74,2,0
1615346722.114459,4727,34211,5114,5555,6,74,2,0
1615346722.114964,4727,57935,5101,5555,6,74,2,0
1615346722.114999,4727,54038,5102,5555,6,74,2,0
1615346722.115088,4727,36668,5110,5555,6,74,2,0
1615346722.117158,4727,40547,5111,5555,6,74,2,0
1615346722.117176,4727,39252,5113,5555,6,74,2,0
1615346722.118999,4727,54033,5117,5555,6,74,2,0
1615346722.119243,4727,51816,5119,5555,6,74,2,0
1615346722.120577,4727,51896,5116,5555,6,74,2,0
1615346722.121968,4727,35381,5118,5555,6,74,2,0
1615346722.122130,4727,34020,5120,5555,6,74,2,0
1615346722.122131,4727,55952,5121,5555,6,74,2,0
1615346722.122457,4727,48076,5122,5555,6,74,2,0
1615346722.126418,4727,35254,5123,5555,6,74,2,0
1615346722.236796,614,51573,5106,55678,6,60,2,0
1615346722.307139,640,47186,5306,6988,6,60,2,0
1615346722.321686,614,51573,5265,10151,6,60,2,0
1615346722.420754,4727,37798,5126,5555,6,74,2,0
1615346722.421037,4727,36235,5125,5555,6,74,2,0
1615346722.422242,4727,38808,5124,5555,6,74,2,0
1615346722.495565,3178,33387,5194,1194,17,60,-,-
1615346722.561378,1022,57458,5339,1433,6,66,2,0
1615346722.563716,426,47394,5098,135,6,60,2,0
1615346722.574963,426,47394,5235,1811,6,60,2,0
1615346722.597104,635,57136,5213,89,6,60,2,0
1615346722.682218,4727,51231,5128,5555,6,74,2,0
1615346722.685605,4727,34684,5127,5555,6,74,2,0
1615346722.685951,4727,39856,5129,5555,6,74,2,0
1615346722.694078,4727,41772,5130,5555,6,74,2,0
1615346722.710092,4727,39567,5131,5555,6,74,2,0
1615346722.730437,705,45074,5172,5551,6,60,2,0
1615346722.829548,1387,41401,5112,7081,6,60,2,0
1615346722.925839,3157,13745,5337,23,6,60,2,1
1615346723.036586,426,47394,5125,2949,6,60,2,0
1615346723.072558,3178,53103,5256,1194,17,60,-,-
1615346723.126484,177,40292,5277,445,6,60,2,0
1615346723.168113,674,41672,5199,3393,6,60,2,0
1615346723.177552,1804,44345,5329,14359,6,60,2,0
1615346723.177591,1804,44345,5278,14359,6,60,2,0
1615346723.256829,1022,55396,5261,1433,6,66,2,0
1615346723.272978,1022,58028,5277,1433,6,66,2,0
1615346723.369013,426,47394,5264,73,6,60,2,0
1615346723.419413,1022,58213,5144,1433,6,66,2,0
1615346723.434986,3493,49340,5153,15555,6,60,2,0
1615346723.469361,4169,39786,5251,9999,6,74,2,0
1615346723.519437,1630,49365,5101,445,6,66,2,0
1615346723.524433,426,47394,5240,2691,6,60,2,0
1615346723.586004,1826,50481,5289,5000,6,60,2,0
1615346723.701429,637,47282,5248,2198,6,60,2,0
1615346723.802551,4727,57742,5134,5555,6,74,2,0
1615346723.803234,4727,53639,5133,5555,6,74,2,0
1615346723.803334,4727,35157,5135,5555,6,74,2,0
1615346723.803477,4727,48586,5139,5555,6,74,2,0
1615346723.803531,4727,38082,5140,5555,6,74,2,0
1615346723.803544,4727,39769,5148,5555,6,74,2,0
1615346723.803796,4727,46690,5151,5555,6,74,2,0
1615346723.803893,4727,58358,5160,5555,6,74,2,0
1615346723.804034,4727,55750,5142,5555,6,74,2,0
1615346723.804299,4727,46258,5157,5555,6,74,2,0
1615346723.804326,4727,34464,5149,5555,6,74,2,0
1615346723.804455,4727,48143,5145,5555,6,74,2,0
1615346723.804511,4727,43459,5156,5555,6,74,2,0
1615346723.804543,4727,55273,5152,5555,6,74,2,0
1615346723.804623,4727,45692,5146,5555,6,74,2,0
1615346723.804641,4727,33489,5150,5555,6,74,2,0
1615346723.804661,4727,52517,5154,5555,6,74,2,0
1615346723.804693,4727,59004,5153,5555,6,74,2,0
1615346723.804952,4727,39691,5162,5555,6,74,2,0
1615346723.805318,4727,35593,5143,5555,6,74,2,0
1615346723.805620,4727,47198,5147,5555,6,74,2,0
1615346723.805698,4727,52568,5141,5555,6,74,2,0
1615346723.805698,4727,35386,5136,5555,6,74,2,0
1615346723.805813,4727,39710,5161,5555,6,74,2,0
1615346723.805863,4727,45293,5137,5555,6,74,2,0
1615346723.806968,4727,44247,5132,5555,6,74,2,0
1615346723.806991,4727,50065,5155,5555,6,74,2,0
1615346723.807132,4727,51124,5159,5555,6,74,2,0
1615346723.807132,4727,59648,5158,5555,6,74,2,0
1615346723.807282,4727,42849,5144,5555,6,74,2,0
1615346723.807470,4727,50073,5138,5555,6,74,2,0
1615346723.808933,4727,60990,5163,5555,6,74,2,0
1615346724.009668,426,47394,5241,2605,6,60,2,0
1615346724.110863,4727,45859,5166,5555,6,74,2,0
1615346724.111713,4727,35102,5165,5555,6,74,2,0
1615346724.112358,4727,60574,5169,5555,6,74,2,0
1615346724.112760,4727,54814,5164,5555,6,74,2,0
1615346724.112979,4727,35746,5167,5555,6,74,2,0
1615346724.113072,4727,60484,5168,5555,6,74,2,0
1615346724.113427,4727,56947,5170,5555,6,74,2,0
1615346724.115402,4727,35523,5175,5555,6,74,2,0
1615346724.115762,4727,48218,5178,5555,6,74,2,0
1615346724.116670,4727,49052,5179,5555,6,74,2,0
1615346724.117276,4727,49907,5171,5555,6,74,2,0
1615346724.117481,4727,49385,5174,5555,6,74,2,0
1615346724.117549,4727,42465,5172,5555,6,74,2,0
1615346724.118003,4727,59797,5180,5555,6,74,2,0
1615346724.118313,4727,40062,5185,5555,6,74,2,0
1615346724.118906,4727,36668,5110,5555,6,74,2,0
1615346724.118917,4727,40320,5173,5555,6,74,2,0
1615346724.119007,4727,37621,5181,5555,6,74,2,0
1615346724.119220,4727,34758,5177,5555,6,74,2,0
1615346724.119298,4727,37462,5176,5555,6,74,2,0
1615346724.121212,4727,52181,5182,5555,6,74,2,0
1615346724.122403,4727,52487,5184,5555,6,74,2,0
1615346724.122432,4727,40264,5183,5555,6,74,2,0
1615346724.124178,4727,42735,5186,5555,6,74,2,0
1615346724.127047,4727,35345,5187,5555,6,74,2,0
1615346724.225853,632,54903,5149,1911,6,60,2,0
1615346724.288118,3178,40525,5339,1194,17,60,-,-
1615346724.420062,4727,48303,5190,5555,6,74,2,0
1615346724.420420,4727,43534,5188,5555,6,74,2,0
1615346724.420800,4727,37571,5189,5555,6,74,2,0
1615346724.427668,3178,46285,5246,1194,17,60,-,-
1615346724.427668,1022,58976,5114,1433,6,66,2,0
1615346724.469757,4169,39786,5251,9999,6,74,2,0
1615346724.521673,1804,44345,5264,14359,6,60,2,0
1615346724.653264,642,45199,5224,5385,6,60,2,0
1615346724.684849,4727,44087,5192,5555,6,74,2,0
1615346724.684974,4727,37599,5191,5555,6,74,2,0
1615346724.685596,4727,46522,5193,5555,6,74,2,0
1615346724.689847,426,47394,5327,1018,6,60,2,0
1615346724.694309,4727,47503,5194,5555,6,74,2,0
1615346724.714010,4727,52724,5195,5555,6,74,2,0
1615346724.802553,4727,39769,5148,5555,6,74,2,0
1615346724.802787,4727,52568,5141,5555,6,74,2,0
1615346724.802848,4727,46690,5151,5555,6,74,2,0
1615346724.802921,4727,58358,5160,5555,6,74,2,0
1615346724.802953,4727,57742,5134,5555,6,74,2,0
1615346724.803310,4727,46258,5157,5555,6,74,2,0
1615346724.803369,4727,34464,5149,5555,6,74,2,0
1615346724.803442,4727,48586,5139,5555,6,74,2,0
1615346724.803460,4727,39691,5162,5555,6,74,2,0
1615346724.803471,4727,43459,5156,5555,6,74,2,0
1615346724.803478,4727,38082,5140,5555,6,74,2,0
1615346724.803488,4727,48143,5145,5555,6,74,2,0
1615346724.803515,4727,55750,5142,5555,6,74,2,0
1615346724.803570,4727,55273,5152,5555,6,74,2,0
1615346724.803639,4727,45692,5146,5555,6,74,2,0
1615346724.803664,4727,33489,5150,5555,6,74,2,0
1615346724.803665,4727,53639,5133,5555,6,74,2,0
1615346724.803675,4727,52517,5154,5555,6,74,2,0
1615346724.803707,4727,59004,5153,5555,6,74,2,0
1615346724.803751,4727,35157,5135,5555,6,74,2,0
1615346724.804364,4727,35593,5143,5555,6,74,2,0
1615346724.804656,4727,47198,5147,5555,6,74,2,0
1615346724.804868,4727,39710,5161,5555,6,74,2,0
1615346724.805836,4727,45293,5137,5555,6,74,2,0
1615346724.806053,4727,50065,5155,5555,6,74,2,0
1615346724.806131,4727,35386,5136,5555,6,74,2,0
1615346724.806155,4727,51124,5159,5555,6,74,2,0
1615346724.806155,4727,59648,5158,5555,6,74,2,0
1615346724.806271,4727,42849,5144,5555,6,74,2,0
1615346724.807380,4727,44247,5132,5555,6,74,2,0
1615346724.807441,4727,50073,5138,5555,6,74,2,0
1615346724.807446,4727,60990,5163,5555,6,74,2,0
1615346724.830298,614,51573,5105,55678,6,60,2,0
1615346724.840069,1022,56449,5334,1433,6,66,2,0
1615346724.859846,1804,44345,5293,14359,6,60,2,0
1615346725.032807,426,47394,5104,2525,6,60,2,0
1615346725.044233,4902,59329,5146,23,6,60,2,1
1615346725.061385,614,51573,5183,45836,6,60,2,0
1615346725.109419,4727,45859,5166,5555,6,74,2,0
1615346725.109487,4727,60574,5169,5555,6,74,2,0
1615346725.110112,4727,35746,5167,5555,6,74,2,0
1615346725.110130,4727,56947,5170,5555,6,74,2,0
1615346725.110239,4727,60484,5168,5555,6,74,2,0
1615346725.110258,4727,35102,5165,5555,6,74,2,0
1615346725.111332,4727,54814,5164,5555,6,74,2,0
1615346725.113845,4727,48218,5178,5555,6,74,2,0
1615346725.113954,4727,49907,5171,5555,6,74,2,0
1615346725.113984,4727,35523,5175,5555,6,74,2,0
1615346725.114243,4727,42465,5172,5555,6,74,2,0
1615346725.114744,4727,49052,5179,5555,6,74,2,0
1615346725.116504,4727,49385,5174,5555,6,74,2,0
1615346725.117770,4727,34758,5177,5555,6,74,2,0
1615346725.117850,4727,37462,5176,5555,6,74,2,0
1615346725.117941,4727,40320,5173,5555,6,74,2,0
1615346725.118556,4727,59797,5180,5555,6,74,2,0
1615346725.118867,4727,40062,5185,5555,6,74,2,0
1615346725.119557,4727,37621,5181,5555,6,74,2,0
1615346725.121760,4727,52181,5182,5555,6,74,2,0
1615346725.121775,4727,42735,5186,5555,6,74,2,0
1615346725.122975,4727,52487,5184,5555,6,74,2,0
1615346725.122982,4727,40264,5183,5555,6,74,2,0
1615346725.123497,4727,35345,5187,5555,6,74,2,0
1615346725.174689,2168,41850,5260,445,6,66,2,0
1615346725.418520,4727,48303,5190,5555,6,74,2,0
1615346725.418882,4727,43534,5188,5555,6,74,2,0
1615346725.419233,4727,37571,5189,5555,6,74,2,0
1615346725.519765,3483,44339,5297,9324,6,60,2,0
1615346725.550270,614,51573,5287,10151,6,60,2,0
1615346725.570985,1396,17362,5212,9235,6,60,2,0
1615346725.571893,1022,57458,5339,1433,6,66,2,0
1615346725.672742,4681,36226,5344,5555,6,60,2,0
1615346725.681928,1022,60443,5272,1433,6,66,2,0
1615346725.682717,4727,44087,5192,5555,6,74,2,0
1615346725.682833,4727,37599,5191,5555,6,74,2,0
1615346725.683485,4727,46522,5193,5555,6,74,2,0
1615346725.684868,614,51573,5273,55588,6,60,2,0
1615346725.695536,4727,47503,5194,5555,6,74,2,0
1615346725.711175,4727,52724,5195,5555,6,74,2,0
1615346725.789257,426,47394,5239,2857,6,60,2,0
1615346725.819365,3850,45135,5148,2323,6,60,2,1
1615346725.914367,426,47394,5111,2001,6,60,2,0
1615346725.994149,1826,50481,5349,4000,6,60,2,0
1615346726.083761,3338,45031,5324,2049,6,60,2,0
1615346726.094934,614,51573,5238,55672,6,60,2,0
1615346726.125672,1916,59507,5206,445,6,66,2,0
1615346726.267521,1022,58028,5277,1433,6,66,2,0
1615346726.371144,1804,44345,5319,14359,6,60,2,0
1615346726.565776,614,51573,5331,45023,6,60,2,0
1615346726.743268,3598,42167,5123,3780,6,60,2,0
1615346726.804885,4727,42146,5204,5555,6,74,2,0
1615346726.804930,4727,54936,5212,5555,6,74,2,0
1615346726.804951,4727,50918,5221,5555,6,74,2,0
1615346726.805027,4727,50690,5202,5555,6,74,2,0
1615346726.805115,4727,40544,5226,5555,6,74,2,0
1615346726.805169,4727,42235,5200,5555,6,74,2,0
1615346726.805380,4727,50538,5215,5555,6,74,2,0
1615346726.805424,4727,58673,5211,5555,6,74,2,0
1615346726.805545,4727,45317,5217,5555,6,74,2,0
1615346726.805657,4727,39655,5225,5555,6,74,2,0
1615346726.805658,4727,54366,5227,5555,6,74,2,0
1615346726.805670,4727,57704,5223,5555,6,74,2,0
1615346726.805723,4727,46918,5220,5555,6,74,2,0
1615346726.805726,4727,34875,5206,5555,6,74,2,0
1615346726.805747,4727,46633,5208,5555,6,74,2,0
1615346726.805772,4727,33301,5213,5555,6,74,2,0
1615346726.805772,4727,35741,5197,5555,6,74,2,0
1615346726.805822,4727,49991,5205,5555,6,74,2,0
1615346726.805846,4727,40076,5198,5555,6,74,2,0
1615346726.806343,4727,33921,5199,5555,6,74,2,0
1615346726.806348,4727,44009,5201,5555,6,74,2,0
1615346726.808211,4727,37652,5207,5555,6,74,2,0
1615346726.808307,4727,51278,5224,5555,6,74,2,0
1615346726.808407,4727,35252,5203,5555,6,74,2,0
1615346726.808468,4727,40516,5196,5555,6,74,2,0
1615346726.808510,4727,59143,5214,5555,6,74,2,0
1615346726.809447,4727,37013,5209,5555,6,74,2,0
1615346726.809556,4727,44546,5210,5555,6,74,2,0
1615346726.809592,4727,53560,5222,5555,6,74,2,0
1615346726.809593,4727,38970,5216,5555,6,74,2,0
1615346726.809649,4727,52952,5218,5555,6,74,2,0
1615346726.809698,4727,33751,5219,5555,6,74,2,0
1615346726.840890,614,51573,5290,10151,6,60,2,0
1615346726.897967,3249,52707,5174,445,6,66,2,0
1615346726.915672,3543,51297,5346,68,6,60,2,0
1615346726.944299,3178,51030,5239,1194,17,60,-,-
1615346727.009592,614,51573,5117,45836,6,60,2,0
1615346727.044829,1804,44345,5318,14359,6,60,2,0
1615346727.092300,2110,42265,5129,26392,6,60,2,0
1615346727.094190,632,54903,5164,1477,6,60,2,0
1615346727.114595,4727,45859,5166,5555,6,74,2,0
1615346727.114685,4727,60574,5169,5555,6,74,2,0
1615346727.115275,4727,35746,5167,5555,6,74,2,0
1615346727.115288,4727,56947,5170,5555,6,74,2,0
1615346727.115413,4727,60484,5168,5555,6,74,2,0
1615346727.115431,4727,35102,5165,5555,6,74,2,0
1615346727.116502,4727,54814,5164,5555,6,74,2,0
1615346727.118610,4727,42905,5228,5555,6,74,2,0
1615346727.119131,4727,49907,5171,5555,6,74,2,0
1615346727.119390,4727,42465,5172,5555,6,74,2,0
1615346727.119506,4727,52878,5246,5555,6,74,2,0
1615346727.119508,4727,48897,5236,5555,6,74,2,0
1615346727.119592,4727,45221,5244,5555,6,74,2,0
1615346727.119732,4727,59599,5232,5555,6,74,2,0
1615346727.119766,4727,38149,5245,5555,6,74,2,0
1615346727.119926,4727,42938,5230,5555,6,74,2,0
1615346727.119931,4727,37924,5248,5555,6,74,2,0
1615346727.119974,4727,36379,5233,5555,6,74,2,0
1615346727.120086,4727,48218,5178,5555,6,74,2,0
1615346727.120181,4727,52833,5249,5555,6,74,2,0
1615346727.120217,4727,55684,5240,5555,6,74,2,0
1615346727.120241,4727,46441,5238,5555,6,74,2,0
1615346727.120250,4727,35523,5175,5555,6,74,2,0
1615346727.120289,4727,44585,5234,5555,6,74,2,0
1615346727.121008,4727,49052,5179,5555,6,74,2,0
1615346727.122283,4727,49385,5174,5555,6,74,2,0
1615346727.122620,4727,39862,5237,5555,6,74,2,0
1615346727.123131,4727,50741,5235,5555,6,74,2,0
1615346727.123600,4727,54140,5229,5555,6,74,2,0
1615346727.123722,4727,40320,5173,5555,6,74,2,0
1615346727.124023,4727,43456,5239,5555,6,74,2,0
1615346727.124023,4727,34758,5177,5555,6,74,2,0
1615346727.124084,4727,44506,5231,5555,6,74,2,0
1615346727.124084,4727,40604,5241,5555,6,74,2,0
1615346727.124089,4727,55681,5243,5555,6,74,2,0
1615346727.124089,4727,37462,5176,5555,6,74,2,0
1615346727.124218,4727,40251,5247,5555,6,74,2,0
1615346727.124233,4727,34975,5242,5555,6,74,2,0
1615346727.124724,4727,38369,5250,5555,6,74,2,0
1615346727.126983,4727,42735,5186,5555,6,74,2,0
1615346727.127502,4727,33039,5251,5555,6,74,2,0
1615346727.128135,4727,35345,5187,5555,6,74,2,0
1615346727.212225,1804,44345,5288,14359,6,60,2,0
1615346727.281629,614,51573,5182,45476,6,60,2,0
1615346727.288391,1408,2603,5143,18020,6,60,2,0
1615346727.422455,4727,49019,5253,5555,6,74,2,0
1615346727.424894,4727,53986,5252,5555,6,74,2,0
1615346727.425121,4727,48038,5254,5555,6,74,2,0
1615346727.528609,3373,25882,5194,43889,6,60,2,0
1615346727.686656,4727,57822,5256,5555,6,74,2,0
1615346727.690421,4727,55385,5257,5555,6,74,2,0
1615346727.690741,4727,49305,5255,5555,6,74,2,0
1615346727.699960,4727,33844,5258,5555,6,74,2,0
1615346727.714776,4727,52724,5195,5555,6,74,2,0
1615346727.714982,4727,57797,5259,5555,6,74,2,0
