ts,src_ip,src_port,dst_ip,dst_port,pck_len,tcp_flags
1615343340.8089359,3339,56339.0,5205,8864.0,60,2.0
1615343340.816818,979,1336.0,5157,445.0,62,2.0
1615343340.82395,426,47394.0,5318,2149.0,60,2.0
1615343341.1874301,4128,29011.0,5334,2375.0,60,2.0
1615343341.252607,2017,49552.0,5155,23.0,60,2.0
1615343341.307745,2490,58212.0,5172,22220.0,60,2.0
1615343341.581541,979,49398.0,5103,445.0,66,2.0
1615343342.085535,3476,5260.0,5199,8828.0,60,2.0
1615343342.1088471,3489,24769.0,5320,57779.0,60,2.0
1615343342.172959,1409,10657.0,5339,12495.0,60,2.0
1615343342.3037539,4736,32767.0,5172,8545.0,60,2.0
1615343342.4918618,1540,60000.0,5261,8022.0,60,2.0
1615343342.527184,3009,32767.0,5143,8545.0,60,2.0
1615343342.5612519,3309,50451.0,5150,50580.0,60,2.0
1615343342.576066,711,60484.0,5148,445.0,66,2.0
1615343342.58615,4320,61203.0,5196,445.0,66,2.0
1615343342.673572,426,47394.0,5195,626.0,60,2.0
1615343342.702608,711,60722.0,5311,445.0,66,2.0
1615343342.865415,1029,55801.0,5132,80.0,60,2.0
1615343342.938612,614,51573.0,5348,45938.0,60,2.0
1615343343.124392,254,60197.0,5199,445.0,66,2.0
1615343343.3706632,1790,47155.0,5219,33983.0,60,2.0
1615343343.647745,1675,59731.0,5312,3354.0,60,2.0
1615343343.878797,3863,36659.0,5347,8443.0,74,2.0
1615343344.018073,4320,61293.0,5121,445.0,66,2.0
1615343344.125924,614,51573.0,5278,45734.0,60,2.0
1615343344.463877,711,62888.0,5194,445.0,66,2.0
1615343344.568798,2996,37323.0,5294,8112.0,60,2.0
1615343344.591058,979,49398.0,5103,445.0,66,2.0
1615343344.633601,614,51573.0,5124,55826.0,60,2.0
1615343344.707185,1675,59731.0,5215,3354.0,60,2.0
1615343344.7145221,3828,43400.0,5191,1073.0,60,2.0
1615343344.944969,632,54903.0,5345,1524.0,60,2.0
1615343344.991589,614,51573.0,5121,45214.0,60,2.0
1615343345.019382,2410,37367.0,5139,445.0,66,2.0
1615343345.0734391,3333,8187.0,5230,9218.0,60,2.0
1615343345.1262472,484,58721.0,5122,56185.0,60,2.0
1615343345.339174,1675,59731.0,5350,3352.0,60,2.0
1615343345.363118,426,47394.0,5338,2669.0,60,2.0
1615343345.512375,426,47394.0,5338,1482.0,60,2.0
1615343345.5791712,4320,61203.0,5196,445.0,66,2.0
1615343345.704787,4160,44054.0,5208,3389.0,60,2.0
1615343345.71252,711,60722.0,5311,445.0,66,2.0
1615343345.727415,426,47394.0,5166,2204.0,60,2.0
1615343345.773411,4942,47001.0,5320,6378.0,60,2.0
1615343345.792737,3477,26256.0,5320,7775.0,60,2.0
1615343345.8464642,614,51573.0,5200,55789.0,60,2.0
1615343345.915544,614,51573.0,5149,55826.0,60,2.0
1615343346.005826,426,47394.0,5204,1307.0,60,2.0
1615343346.093991,1413,12245.0,5281,12370.0,60,2.0
1615343346.1138039,373,51663.0,5199,22.0,60,2.0
1615343346.2928061,426,47394.0,5154,1637.0,60,2.0
1615343346.396749,458,12345.0,5128,443.0,60,2.0
1615343346.397317,458,12345.0,5134,443.0,60,2.0
1615343346.400277,458,12345.0,5104,443.0,60,2.0
1615343346.400901,458,12345.0,5112,443.0,60,2.0
1615343346.402853,458,12345.0,5199,443.0,60,2.0
1615343346.40322,458,12345.0,5137,443.0,60,2.0
1615343346.403414,458,12345.0,5139,443.0,60,2.0
1615343346.403589,458,12345.0,5149,443.0,60,2.0
1615343346.403656,458,12345.0,5147,443.0,60,2.0
1615343346.4039981,458,12345.0,5150,443.0,60,2.0
1615343346.404546,458,12345.0,5102,443.0,60,2.0
1615343346.4051142,458,12345.0,5115,443.0,60,2.0
1615343346.405235,458,12345.0,5164,443.0,60,2.0
1615343346.405488,458,12345.0,5156,443.0,60,2.0
1615343346.405542,458,12345.0,5155,443.0,60,2.0
1615343346.405756,458,12345.0,5161,443.0,60,2.0
1615343346.406726,458,12345.0,5171,443.0,60,2.0
1615343346.406822,458,12345.0,5099,443.0,60,2.0
1615343346.4068651,458,12345.0,5173,443.0,60,2.0
1615343346.406892,458,12345.0,5170,443.0,60,2.0
1615343346.407015,458,12345.0,5109,443.0,60,2.0
1615343346.4071019,458,12345.0,5132,443.0,60,2.0
1615343346.407283,458,12345.0,5133,443.0,60,2.0
1615343346.407311,458,12345.0,5107,443.0,60,2.0
1615343346.407355,458,12345.0,5189,443.0,60,2.0
1615343346.407379,458,12345.0,5105,443.0,60,2.0
1615343346.407502,458,12345.0,5114,443.0,60,2.0
1615343346.407626,458,12345.0,5143,443.0,60,2.0
1615343346.40783,458,12345.0,5118,443.0,60,2.0
1615343346.407886,458,12345.0,5113,443.0,60,2.0
1615343346.4084759,458,12345.0,5142,443.0,60,2.0
1615343346.408477,458,12345.0,5110,443.0,60,2.0
1615343346.4086099,458,12345.0,5121,443.0,60,2.0
1615343346.408686,458,12345.0,5125,443.0,60,2.0
1615343346.408941,458,12345.0,5146,443.0,60,2.0
1615343346.4090788,458,12345.0,5148,443.0,60,2.0
1615343346.4091382,458,12345.0,5196,443.0,60,2.0
1615343346.409188,458,12345.0,5194,443.0,60,2.0
1615343346.4093,458,12345.0,5152,443.0,60,2.0
1615343346.409338,458,12345.0,5123,443.0,60,2.0
1615343346.409703,458,12345.0,5129,443.0,60,2.0
1615343346.40972,458,12345.0,5204,443.0,60,2.0
1615343346.409773,458,12345.0,5160,443.0,60,2.0
1615343346.409811,458,12345.0,5159,443.0,60,2.0
1615343346.409811,458,12345.0,5205,443.0,60,2.0
1615343346.409975,458,12345.0,5154,443.0,60,2.0
1615343346.40998,458,12345.0,5158,443.0,60,2.0
1615343346.410052,458,12345.0,5131,443.0,60,2.0
1615343346.410273,458,12345.0,5167,443.0,60,2.0
1615343346.410291,458,12345.0,5106,443.0,60,2.0
1615343346.41042,458,12345.0,5207,443.0,60,2.0
1615343346.410536,458,12345.0,5168,443.0,60,2.0
1615343346.410734,458,12345.0,5130,443.0,60,2.0
1615343346.4111538,458,12345.0,5221,443.0,60,2.0
1615343346.411304,458,12345.0,5145,443.0,60,2.0
1615343346.411304,458,12345.0,5174,443.0,60,2.0
1615343346.4117289,458,12345.0,5157,443.0,60,2.0
1615343346.411839,458,12345.0,5182,443.0,60,2.0
1615343346.411907,458,12345.0,5235,443.0,60,2.0
1615343346.412243,458,12345.0,5185,443.0,60,2.0
1615343346.412324,458,12345.0,5191,443.0,60,2.0
1615343346.41244,458,12345.0,5187,443.0,60,2.0
1615343346.41298,458,12345.0,5166,443.0,60,2.0
1615343346.413094,458,12345.0,5243,443.0,60,2.0
1615343346.413172,458,12345.0,5239,443.0,60,2.0
1615343346.413275,458,12345.0,5165,443.0,60,2.0
1615343346.413481,458,12345.0,5203,443.0,60,2.0
1615343346.413569,458,12345.0,5172,443.0,60,2.0
1615343346.4137821,458,12345.0,5180,443.0,60,2.0
1615343346.413883,458,12345.0,5255,443.0,60,2.0
1615343346.413901,458,12345.0,5201,443.0,60,2.0
1615343346.414352,458,12345.0,5183,443.0,60,2.0
1615343346.4145,458,12345.0,5120,443.0,60,2.0
1615343346.41509,458,12345.0,5126,443.0,60,2.0
1615343346.415327,458,12345.0,5262,443.0,60,2.0
1615343346.415349,458,12345.0,5219,443.0,60,2.0
1615343346.41541,458,12345.0,5141,443.0,60,2.0
1615343346.415611,458,12345.0,5222,443.0,60,2.0
1615343346.415888,458,12345.0,5272,443.0,60,2.0
1615343346.4160788,458,12345.0,5151,443.0,60,2.0
1615343346.416136,458,12345.0,5225,443.0,60,2.0
1615343346.4163868,458,12345.0,5277,443.0,60,2.0
1615343346.416397,458,12345.0,5101,443.0,60,2.0
1615343346.4166632,458,12345.0,5197,443.0,60,2.0
1615343346.4168189,458,12345.0,5202,443.0,60,2.0
1615343346.416989,458,12345.0,5287,443.0,60,2.0
1615343346.4173698,458,12345.0,5200,443.0,60,2.0
1615343346.417514,458,12345.0,5240,443.0,60,2.0
1615343346.417575,458,12345.0,5286,443.0,60,2.0
1615343346.417619,458,12345.0,5188,443.0,60,2.0
1615343346.417752,458,12345.0,5347,443.0,60,2.0
1615343346.417756,458,12345.0,5236,443.0,60,2.0
1615343346.417969,458,12345.0,5291,443.0,60,2.0
1615343346.4183831,458,12345.0,5223,443.0,60,2.0
1615343346.4184382,458,12345.0,5294,443.0,60,2.0
1615343346.418449,458,12345.0,5215,443.0,60,2.0
1615343346.4186919,458,12345.0,5254,443.0,60,2.0
1615343346.4187698,458,12345.0,5228,443.0,60,2.0
1615343346.418777,458,12345.0,5308,443.0,60,2.0
1615343346.418889,458,12345.0,5218,443.0,60,2.0
1615343346.418916,458,12345.0,5220,443.0,60,2.0
1615343346.4189231,458,12345.0,5227,443.0,60,2.0
1615343346.41894,458,12345.0,5309,443.0,60,2.0
1615343346.419146,458,12345.0,5307,443.0,60,2.0
1615343346.419529,458,12345.0,5181,443.0,60,2.0
1615343346.4197779,458,12345.0,5186,443.0,60,2.0
1615343346.41992,458,12345.0,5263,443.0,60,2.0
1615343346.420009,458,12345.0,5316,443.0,60,2.0
1615343346.420041,458,12345.0,5175,443.0,60,2.0
1615343346.420041,458,12345.0,5311,443.0,60,2.0
1615343346.420093,458,12345.0,5249,443.0,60,2.0
1615343346.42016,458,12345.0,5245,443.0,60,2.0
1615343346.420196,458,12345.0,5241,443.0,60,2.0
1615343346.42056,458,12345.0,5273,443.0,60,2.0
1615343346.420609,458,12345.0,5237,443.0,60,2.0
1615343346.4206948,458,12345.0,5247,443.0,60,2.0
1615343346.421012,458,12345.0,5276,443.0,60,2.0
1615343346.4211051,458,12345.0,5283,443.0,60,2.0
1615343346.4213052,458,12345.0,5244,443.0,60,2.0
1615343346.42136,458,12345.0,5329,443.0,60,2.0
1615343346.42139,458,12345.0,5326,443.0,60,2.0
1615343346.421404,458,12345.0,5252,443.0,60,2.0
1615343346.421437,458,12345.0,5285,443.0,60,2.0
1615343346.421568,458,12345.0,5259,443.0,60,2.0
1615343346.4216301,458,12345.0,5261,443.0,60,2.0
1615343346.421661,458,12345.0,5290,443.0,60,2.0
1615343346.4217598,458,12345.0,5338,443.0,60,2.0
1615343346.421779,458,12345.0,5334,443.0,60,2.0
1615343346.42193,458,12345.0,5336,443.0,60,2.0
1615343346.4221802,458,12345.0,5337,443.0,60,2.0
1615343346.422197,458,12345.0,5267,443.0,60,2.0
1615343346.422236,458,12345.0,5260,443.0,60,2.0
1615343346.422652,458,12345.0,5264,443.0,60,2.0
1615343346.423224,458,12345.0,5274,443.0,60,2.0
1615343346.4233491,458,12345.0,5298,443.0,60,2.0
1615343346.423549,458,12345.0,5269,443.0,60,2.0
1615343346.423766,458,12345.0,5108,443.0,60,2.0
1615343346.4239562,458,12345.0,5119,443.0,60,2.0
1615343346.4240038,458,12345.0,5238,443.0,60,2.0
1615343346.42434,458,12345.0,5289,443.0,60,2.0
1615343346.424435,458,12345.0,5315,443.0,60,2.0
1615343346.424513,458,12345.0,5230,443.0,60,2.0
1615343346.4245212,458,12345.0,5251,443.0,60,2.0
1615343346.4245632,458,12345.0,5284,443.0,60,2.0
1615343346.42465,458,12345.0,5293,443.0,60,2.0
1615343346.425431,458,12345.0,5317,443.0,60,2.0
1615343346.42551,458,12345.0,5322,443.0,60,2.0
1615343346.425642,458,12345.0,5280,443.0,60,2.0
1615343346.4257221,458,12345.0,5297,443.0,60,2.0
1615343346.426133,458,12345.0,5208,443.0,60,2.0
1615343346.426243,458,12345.0,5211,443.0,60,2.0
1615343346.4262471,458,12345.0,5333,443.0,60,2.0
1615343346.426367,458,12345.0,5136,443.0,60,2.0
1615343346.4265199,458,12345.0,5296,443.0,60,2.0
1615343346.4267,458,12345.0,5304,443.0,60,2.0
1615343346.426942,458,12345.0,5257,443.0,60,2.0
1615343346.427005,458,12345.0,5343,443.0,60,2.0
1615343346.427032,458,12345.0,5310,443.0,60,2.0
1615343346.427054,458,12345.0,5305,443.0,60,2.0
1615343346.4270911,458,12345.0,5340,443.0,60,2.0
1615343346.427734,458,12345.0,5313,443.0,60,2.0
1615343346.428118,458,12345.0,5325,443.0,60,2.0
1615343346.42828,458,12345.0,5328,443.0,60,2.0
1615343346.428431,458,12345.0,5318,443.0,60,2.0
1615343346.428552,458,12345.0,5234,443.0,60,2.0
1615343346.428781,458,12345.0,5332,443.0,60,2.0
1615343346.42882,458,12345.0,5331,443.0,60,2.0
1615343346.42887,458,12345.0,5169,443.0,60,2.0
1615343346.428961,458,12345.0,5323,443.0,60,2.0
1615343346.429001,458,12345.0,5299,443.0,60,2.0
1615343346.429274,458,12345.0,5233,443.0,60,2.0
1615343346.429791,458,12345.0,5346,443.0,60,2.0
1615343346.430105,458,12345.0,5246,443.0,60,2.0
1615343346.430308,458,12345.0,5339,443.0,60,2.0
1615343346.430317,458,12345.0,5342,443.0,60,2.0
1615343346.430375,458,12345.0,5344,443.0,60,2.0
1615343346.43096,458,12345.0,5350,443.0,60,2.0
1615343346.4317212,458,12345.0,5345,443.0,60,2.0
1615343346.432382,458,12345.0,5266,443.0,60,2.0
1615343346.432447,458,12345.0,5312,443.0,60,2.0
1615343346.433035,458,12345.0,5265,443.0,60,2.0
1615343346.435551,458,12345.0,5349,443.0,60,2.0
1615343346.4386039,458,12345.0,5271,443.0,60,2.0
1615343346.442171,458,12345.0,5300,443.0,60,2.0
1615343346.453212,458,12345.0,5117,443.0,60,2.0
1615343346.4578981,458,12345.0,5098,443.0,60,2.0
1615343346.458789,458,12345.0,5103,443.0,60,2.0
1615343346.458889,458,12345.0,5100,443.0,60,2.0
1615343346.459073,458,12345.0,5111,443.0,60,2.0
1615343346.460705,458,12345.0,5116,443.0,60,2.0
1615343346.460757,458,12345.0,5192,443.0,60,2.0
1615343346.460838,458,12345.0,5122,443.0,60,2.0
1615343346.461067,458,12345.0,5124,443.0,60,2.0
1615343346.461589,458,12345.0,5127,443.0,60,2.0
1615343346.461791,458,12345.0,5135,443.0,60,2.0
1615343346.462108,458,12345.0,5140,443.0,60,2.0
1615343346.4625618,458,12345.0,5144,443.0,60,2.0
1615343346.462831,458,12345.0,5138,443.0,60,2.0
1615343346.46375,458,12345.0,5153,443.0,60,2.0
1615343346.464486,458,12345.0,5163,443.0,60,2.0
1615343346.464659,458,12345.0,5162,443.0,60,2.0
1615343346.4652221,458,12345.0,5231,443.0,60,2.0
1615343346.465802,458,12345.0,5178,443.0,60,2.0
1615343346.465942,458,12345.0,5179,443.0,60,2.0
1615343346.466463,458,12345.0,5184,443.0,60,2.0
1615343346.466551,458,12345.0,5176,443.0,60,2.0
1615343346.4667132,458,12345.0,5177,443.0,60,2.0
1615343346.4671052,458,12345.0,5190,443.0,60,2.0
1615343346.467336,458,12345.0,5195,443.0,60,2.0
1615343346.467644,426,47394.0,5179,1584.0,60,2.0
1615343346.467753,458,12345.0,5193,443.0,60,2.0
1615343346.468152,458,12345.0,5198,443.0,60,2.0
1615343346.468605,458,12345.0,5206,443.0,60,2.0
1615343346.46896,458,12345.0,5210,443.0,60,2.0
1615343346.4690108,458,12345.0,5212,443.0,60,2.0
1615343346.469353,458,12345.0,5209,443.0,60,2.0
1615343346.4694881,458,12345.0,5216,443.0,60,2.0
1615343346.469544,458,12345.0,5213,443.0,60,2.0
1615343346.469545,458,12345.0,5214,443.0,60,2.0
1615343346.469682,458,12345.0,5217,443.0,60,2.0
1615343346.470528,458,12345.0,5224,443.0,60,2.0
1615343346.471048,458,12345.0,5226,443.0,60,2.0
1615343346.471482,458,12345.0,5232,443.0,60,2.0
1615343346.472019,458,12345.0,5242,443.0,60,2.0
1615343346.473002,458,12345.0,5250,443.0,60,2.0
1615343346.473118,458,12345.0,5319,443.0,60,2.0
1615343346.473339,458,12345.0,5248,443.0,60,2.0
1615343346.474129,458,12345.0,5258,443.0,60,2.0
1615343346.474297,458,12345.0,5256,443.0,60,2.0
1615343346.47486,458,12345.0,5268,443.0,60,2.0
1615343346.474931,458,12345.0,5270,443.0,60,2.0
1615343346.47508,458,12345.0,5229,443.0,60,2.0
1615343346.475301,458,12345.0,5275,443.0,60,2.0
1615343346.475533,458,12345.0,5282,443.0,60,2.0
1615343346.4757302,458,12345.0,5279,443.0,60,2.0
1615343346.476414,458,12345.0,5288,443.0,60,2.0
1615343346.476537,458,12345.0,5278,443.0,60,2.0
1615343346.476754,458,12345.0,5292,443.0,60,2.0
1615343346.4775212,458,12345.0,5302,443.0,60,2.0
1615343346.477602,458,12345.0,5253,443.0,60,2.0
1615343346.477773,458,12345.0,5295,443.0,60,2.0
1615343346.478056,458,12345.0,5306,443.0,60,2.0
1615343346.478142,458,12345.0,5301,443.0,60,2.0
1615343346.478964,458,12345.0,5314,443.0,60,2.0
1615343346.479408,458,12345.0,5320,443.0,60,2.0
1615343346.4794211,458,12345.0,5321,443.0,60,2.0
1615343346.480211,458,12345.0,5281,443.0,60,2.0
1615343346.4802961,458,12345.0,5327,443.0,60,2.0
1615343346.480408,458,12345.0,5330,443.0,60,2.0
1615343346.481514,458,12345.0,5341,443.0,60,2.0
1615343346.4816382,458,12345.0,5348,443.0,60,2.0
1615343346.482286,458,12345.0,5303,443.0,60,2.0
1615343346.484526,458,12345.0,5324,443.0,60,2.0
1615343346.4852939,458,12345.0,5335,443.0,60,2.0
1615343346.500647,3314,65310.0,5290,81.0,60,2.0
1615343346.660648,614,51573.0,5169,45763.0,60,2.0
1615343346.72578,4534,2329.0,5283,23.0,60,2.0
1615343346.8782382,3863,36659.0,5347,8443.0,74,2.0
1615343346.909769,614,51573.0,5139,45214.0,60,2.0
1615343347.052475,643,47309.0,5117,8487.0,60,2.0
1615343347.074377,426,47394.0,5308,1966.0,60,2.0
1615343347.136632,4674,42551.0,5195,14231.0,60,2.0
1615343347.204087,637,47282.0,5203,7972.0,60,2.0
1615343347.315294,635,57136.0,5336,1011.0,60,2.0
1615343347.3177972,3485,30189.0,5350,42424.0,60,2.0
1615343347.392391,711,50315.0,5191,445.0,66,2.0
1615343347.393673,1161,26882.0,5279,23.0,60,2.0
1615343347.409061,2915,41619.0,5180,6381.0,60,2.0
1615343347.5019891,711,50432.0,5111,445.0,66,2.0
1615343347.5282118,426,47394.0,5272,2163.0,60,2.0
1615343347.558701,614,51573.0,5322,45214.0,60,2.0
1615343347.632322,614,51573.0,5207,55669.0,60,2.0
1615343347.692776,426,47394.0,5246,930.0,60,2.0
1615343347.746956,2804,32666.0,5343,18081.0,60,2.0
1615343347.797133,614,51573.0,5266,55789.0,60,2.0
1615343347.957058,426,47394.0,5308,1702.0,60,2.0
1615343348.015333,3009,32767.0,5160,8545.0,60,2.0
1615343348.023087,2410,37367.0,5139,445.0,66,2.0
1615343348.0454712,2765,57581.0,5118,22.0,60,2.0
1615343348.113818,3580,58887.0,5169,3128.0,60,2.0
1615343348.202108,2091,51189.0,5348,50996.0,60,2.0
1615343348.233664,4157,54667.0,5185,80.0,60,2.0
1615343348.416437,1936,43070.0,5169,10120.0,60,2.0
1615343348.4204268,711,51449.0,5252,445.0,66,2.0
1615343348.435309,369,36089.0,5341,5351.0,60,2.0
1615343348.49732,711,51527.0,5198,445.0,66,2.0
1615343348.598422,2489,58212.0,5252,22220.0,60,2.0
1615343349.096147,3456,18743.0,5250,51200.0,60,2.0
1615343349.09835,614,51573.0,5298,55789.0,60,2.0
1615343349.233602,711,52789.0,5184,445.0,66,2.0
1615343349.268929,637,47282.0,5337,2286.0,60,2.0
1615343349.3230631,426,47394.0,5279,1746.0,60,2.0
1615343349.401943,711,53144.0,5339,445.0,66,2.0
1615343349.485051,4158,37629.0,5341,80.0,60,2.0
1615343349.6036232,4478,33615.0,5308,8081.0,60,2.0
1615343349.624098,2506,60455.0,5263,23.0,60,2.0
1615343349.683503,711,53597.0,5146,445.0,66,2.0
1615343349.726634,614,51573.0,5241,55789.0,60,2.0
1615343349.729558,3054,52479.0,5150,10795.0,60,2.0
1615343349.730566,3054,52479.0,5165,10795.0,60,2.0
1615343349.779383,821,35534.0,5114,23.0,60,2.0
1615343350.06635,614,51573.0,5303,45938.0,60,2.0
1615343350.0939481,1542,29011.0,5292,8000.0,60,2.0
1615343350.13371,637,47282.0,5155,7874.0,60,2.0
1615343350.19892,3386,44471.0,5332,23.0,60,2.0
1615343350.221314,4320,61894.0,5162,445.0,66,2.0
1615343350.223418,1387,64146.0,5143,9408.0,60,2.0
1615343350.224326,426,47394.0,5142,1233.0,60,2.0
1615343350.23173,426,47394.0,5139,2829.0,60,2.0
1615343350.234467,1826,50481.0,5319,10001.0,60,2.0
1615343350.315665,4491,50084.0,5120,8080.0,60,2.0
1615343350.351421,614,51573.0,5232,45264.0,60,2.0
1615343350.398821,711,50315.0,5191,445.0,66,2.0
1615343350.4754221,426,47394.0,5250,343.0,60,2.0
1615343350.509501,711,50432.0,5111,445.0,66,2.0
1615343350.541679,2120,8448.0,5146,6379.0,60,2.0
1615343350.602082,979,49398.0,5103,445.0,62,2.0
1615343350.73501,481,32.0,5249,23.0,60,2.0
1615343350.79133,772,31110.0,5251,23.0,60,2.0
1615343350.808727,614,51573.0,5168,45214.0,60,2.0
1615343350.942825,426,47394.0,5327,2836.0,60,2.0
1615343350.953733,1826,50481.0,5276,10001.0,60,2.0
1615343351.138442,1675,59731.0,5258,3354.0,60,2.0
1615343351.190516,2131,58914.0,5174,9999.0,60,2.0
1615343351.249041,614,51573.0,5265,45734.0,60,2.0
1615343351.2688198,2106,40517.0,5331,21691.0,60,2.0
1615343351.345074,614,51573.0,5288,45938.0,60,2.0
1615343351.415008,711,51449.0,5252,445.0,66,2.0
1615343351.492409,711,51527.0,5198,445.0,66,2.0
1615343351.5860882,979,50792.0,5299,445.0,66,2.0
1615343351.7543302,4685,59694.0,5240,443.0,60,2.0
1615343351.9130929,2992,28788.0,5233,8009.0,60,2.0
1615343351.930161,2332,56228.0,5304,8088.0,74,2.0
1615343352.168739,426,47394.0,5314,1014.0,60,2.0
1615343352.185627,426,47394.0,5330,530.0,60,2.0
1615343352.186531,2157,40269.0,5248,23.0,60,2.0
1615343352.225567,711,52789.0,5184,445.0,66,2.0
1615343352.3679368,711,58092.0,5326,445.0,66,2.0
1615343352.411278,711,53144.0,5339,445.0,66,2.0
1615343352.423583,467,38505.0,5228,7001.0,60,2.0
1615343352.502939,2226,10174.0,5276,6380.0,60,2.0
1615343352.544637,614,51573.0,5268,45734.0,60,2.0
1615343352.688319,711,53597.0,5146,445.0,66,2.0
1615343352.742157,711,58633.0,5261,445.0,66,2.0
1615343352.78741,1393,46548.0,5337,6363.0,60,2.0
1615343352.865716,711,58755.0,5178,445.0,66,2.0
1615343352.940283,641,47262.0,5286,1693.0,60,2.0
1615343352.997444,2491,58212.0,5150,22220.0,60,2.0
1615343353.2133288,4674,42551.0,5237,14231.0,60,2.0
1615343353.22159,4320,61894.0,5162,445.0,66,2.0
1615343353.260818,1675,59731.0,5324,3354.0,60,2.0
1615343353.3383698,614,51573.0,5182,55741.0,60,2.0
1615343353.41501,426,47394.0,5167,2765.0,60,2.0
1615343353.433772,643,47309.0,5187,8485.0,60,2.0
1615343353.774431,1376,43198.0,5257,83.0,60,2.0
1615343353.878833,711,60559.0,5259,445.0,66,2.0
1615343354.0534132,614,51573.0,5243,45214.0,60,2.0
1615343354.087083,3543,59133.0,5165,8080.0,60,2.0
1615343354.340156,2418,9217.0,5118,23.0,60,2.0
1615343354.595601,979,50792.0,5299,445.0,66,2.0
1615343354.692056,3492,51054.0,5234,16050.0,60,2.0
1615343354.7266,137,20109.0,5126,23.0,60,2.0
1615343354.7450118,3349,25347.0,5125,12514.0,60,2.0
1615343354.824416,1370,5515.0,5331,1883.0,60,2.0
1615343354.934427,426,47394.0,5175,2544.0,60,2.0
1615343355.1274052,711,62183.0,5201,445.0,66,2.0
1615343355.19398,637,47282.0,5116,7872.0,60,2.0
1615343355.492458,1429,34610.0,5290,23.0,60,2.0
1615343355.7256038,426,47394.0,5143,3.0,60,2.0
1615343355.751568,711,58633.0,5261,445.0,66,2.0
1615343355.757056,614,51573.0,5266,45734.0,60,2.0
1615343355.8529289,2915,41619.0,5296,6381.0,60,2.0
1615343355.864549,1826,50481.0,5339,3388.0,60,2.0
1615343355.9177039,2933,47287.0,5258,1433.0,60,2.0
1615343355.924085,2070,42772.0,5255,2083.0,60,2.0
1615343356.046658,711,63542.0,5150,445.0,66,2.0
1615343356.125721,3102,39006.0,5229,8001.0,60,2.0
1615343356.205762,614,51573.0,5283,55789.0,60,2.0
1615343356.487924,2489,58212.0,5230,22220.0,60,2.0
1615343356.642262,1399,61615.0,5280,885.0,60,2.0
1615343356.692374,3532,59975.0,5273,5985.0,60,2.0
1615343356.873613,711,60559.0,5259,445.0,66,2.0
1615343356.983233,4028,43512.0,5099,5555.0,74,2.0
1615343357.001477,4028,39008.0,5098,5555.0,74,2.0
1615343357.04241,975,43893.0,5160,23.0,60,2.0
1615343357.201571,4028,39150.0,5102,5555.0,74,2.0
1615343357.207954,4028,35792.0,5105,5555.0,74,2.0
1615343357.208979,4028,37334.0,5104,5555.0,74,2.0
1615343357.222159,4028,37562.0,5100,5555.0,74,2.0
1615343357.225883,4028,43236.0,5101,5555.0,74,2.0
1615343357.2309618,4028,57512.0,5103,5555.0,74,2.0
1615343357.234451,4028,41432.0,5117,5555.0,74,2.0
1615343357.236402,4028,42524.0,5106,5555.0,74,2.0
1615343357.238493,4028,33886.0,5113,5555.0,74,2.0
1615343357.242538,4028,44220.0,5109,5555.0,74,2.0
1615343357.243491,4028,49892.0,5107,5555.0,74,2.0
1615343357.247678,4028,58040.0,5110,5555.0,74,2.0
1615343357.2477882,4028,40600.0,5108,5555.0,74,2.0
1615343357.251038,4028,39984.0,5111,5555.0,74,2.0
1615343357.256268,4028,34588.0,5115,5555.0,74,2.0
1615343357.2570028,4028,48644.0,5116,5555.0,74,2.0
1615343357.258983,4028,53744.0,5112,5555.0,74,2.0
1615343357.25899,4028,35136.0,5114,5555.0,74,2.0
1615343357.260068,886,40138.0,5159,80.0,74,2.0
1615343357.260873,4028,40592.0,5120,5555.0,74,2.0
1615343357.261157,4028,37490.0,5118,5555.0,74,2.0
1615343357.265721,4028,34468.0,5122,5555.0,74,2.0
1615343357.2746801,4028,45034.0,5121,5555.0,74,2.0
1615343357.276766,4028,52518.0,5119,5555.0,74,2.0
1615343357.2888892,426,47394.0,5130,508.0,60,2.0
1615343357.2891312,4028,34784.0,5123,5555.0,74,2.0
1615343357.2941349,4028,38712.0,5124,5555.0,74,2.0
1615343357.429475,426,47394.0,5292,1072.0,60,2.0
1615343357.431623,1540,60000.0,5292,1198.0,60,2.0
1615343357.443939,426,47394.0,5230,29.0,60,2.0
1615343357.481388,614,51573.0,5278,45447.0,60,2.0
1615343357.483766,4028,55398.0,5126,5555.0,74,2.0
1615343357.4838052,4028,36568.0,5125,5555.0,74,2.0
1615343357.498503,4320,62723.0,5153,445.0,66,2.0
1615343357.500009,614,51573.0,5277,55789.0,60,2.0
1615343357.510618,4028,47120.0,5127,5555.0,74,2.0
1615343357.712214,614,51573.0,5247,45734.0,60,2.0
1615343357.7474651,1899,34356.0,5136,23.0,60,2.0
1615343357.809189,426,47394.0,5120,2492.0,60,2.0
1615343357.857535,711,49294.0,5145,445.0,66,2.0
1615343357.984407,4028,43512.0,5099,5555.0,74,2.0
1615343358.002496,4028,39008.0,5098,5555.0,74,2.0
1615343358.100535,2488,58212.0,5191,22220.0,60,2.0
1615343358.121577,614,51573.0,5281,45447.0,60,2.0
1615343358.124726,711,62183.0,5201,445.0,66,2.0
1615343358.204099,4028,39150.0,5102,5555.0,74,2.0
1615343358.209451,4028,35792.0,5105,5555.0,74,2.0
1615343358.2097151,4028,37334.0,5104,5555.0,74,2.0
